date,city_name,product_id,product_name,category,total_orders,total_sales,stock_quantity,instock_darkstores,OOS_darkstores,total_darkstores
9/23/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,13,3510,165,45,9,54
9/19/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,8,2248,107,42,12,54
9/6/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,19,5966,370,137,21,158
9/22/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,12,2856,113,61,33,94
9/17/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,33,7755,134,77,71,148
9/21/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,27,6426,120,76,72,148
9/24/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,7,1568,89,40,14,54
9/2/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,33,8349,189,78,16,94
9/7/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,19,4788,281,145,13,158
9/10/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,5,1685,72,54,25,79
9/6/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,6,1512,83,45,34,79
9/5/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,3,765,62,40,14,54
9/23/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,19,4256,307,137,21,158
9/20/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,20,4760,252,141,17,158
9/13/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5235,236,148,10,158
9/26/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,0,0,159,79,69,148
9/14/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,9,3141,78,40,39,79
9/25/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,21,6594,136,76,72,148
9/4/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,7,2478,80,47,7,54
